Plant latitude,Plant longitude,Plant annual net generation (MWh),Plant primary fuel category
41.4739,-81.6728,114393.0,OFSL
33.7706,-118.2656,114508.0,GAS
41.3006,-82.1803,114648.0,BIOMASS
43.60347,-96.6356,114890.0,GAS
28.698477,-96.946125,115062.0,GAS
39.390843,-119.754593,115387.0,GEOTHERMAL
43.7155,-71.6585,115455.0,BIOMASS
40.7991,-73.9156,115482.0,GAS
40.495,-80.233,115549.0,GAS
29.2558,-95.2103,115555.13,GAS
40.244242,-76.853872,116094.0,BIOMASS
41.809167,-72.254167,117105.0,GAS
41.475,-72.0688,117228.0,BIOMASS
46.9728,-123.7739,118585.0,BIOMASS
32.069167,-102.585556,118780.0,GAS
40.7686,-111.9289,118821.0,GAS
40.472283,-122.324205,118871.0,BIOMASS
41.750521,-72.652982,119050.0,BIOMASS
43.799446,-92.682874,119100.0,GAS
30.617778,-96.343333,119953.11,GAS
30.7108,-91.3236,120063.0,BIOMASS
28.903863,-81.332329,120273.002,GAS
31.3207,-92.4613,120321.999,GAS
35.033,-117.338,121180.0,GAS
39.5545,-118.85,121342.0,GEOTHERMAL
38.836667,-118.323889,121654.0,GEOTHERMAL
41.452778,-72.136111,121678.0,GAS
47.5306,-92.1619,122280.0,GAS
29.8247,-94.9197,122619.999,GAS
43.3084,-73.6376,122763.79,BIOMASS
40.7537,-73.9508,123002.0,GAS
30.3038,-94.2526,124055.0,GAS
44.5692,-92.516912,124534.0,BIOMASS
36.8083,-76.3036,124779.0,OIL
44.7881,-89.6917,125589.001,BIOMASS
37.3853,-121.141,125880.0,BIOMASS
39.585833,-119.073056,126289.0,GEOTHERMAL
37.874056,-120.477556,127292.0,BIOMASS
33.009944,-102.756945,127787.0,GAS
42.000061,-88.244572,128036.0,GAS
40.3097,-79.8819,128048.0,OFSL
44.54,-88.0086,128297.0,GAS
40.7264,-73.5892,128876.14,GAS
35.1597,-81.4306,129049.0,GAS
31.5839,-102.9633,129621.0,GAS
40.389167,-91.394167,129771.0,GAS
41.944039,-91.639167,129778.0,COAL
35.089829,-119.440881,130461.0,GAS
41.4828,-116.1511,130887.0,GEOTHERMAL
37.558611,-101.099444,130956.996,GAS
39.2794,-88.4772,132064.0,GAS
44.204,-85.2206,132119.0,BIOMASS
37.646053,-118.915794,132473.0,GEOTHERMAL
37.792778,-96.877222,132895.0,GAS
30.2825,-92.5997,132976.0,GAS
34.335678,-118.519188,133263.0,BIOMASS
40.4172,-86.9122,133669.89,GAS
39.7475,-79.838888,133796.0,GAS
33.5561,-112.2153,133958.0,GAS
46.735331,-92.151711,134047.0,BIOMASS
41.9227,-72.6255,134118.02,GAS
39.547537,-118.555613,134432.0,SOLAR
38.016944,-121.765,134655.0,GAS
32.7047,-93.9597,134715.0,GAS
44.68,-83.4167,134800.0,BIOMASS
39.3531,-91.2295,135223.0,GAS
33.837699,-83.699577,136173.0,GAS
36.161944,-97.036944,136553.001,GAS
27.949528,-82.421182,136650.0,BIOMASS
36.813889,-97.125278,137371.0,GAS
43.1,-70.790833,137563.0,OIL
36.688915,-119.723218,137895.0,BIOMASS
44.26169,-85.435224,138451.0,BIOMASS
39.941129,-104.682015,138588.0,GAS
29.883214,-95.111345,138923.0,GAS
41.663765,-87.452325,140021.0,GAS
39.0,-77.0939,140807.0,GAS
45.9293,-112.5194,140930.001,GAS
38.8014,-77.1288,141079.0,BIOMASS
39.7606,-105.215,141194.831,GAS
37.108611,-93.261944,141492.0,GAS
46.153955,-123.40658,141903.0,BIOMASS
41.0772,-74.0181,142139.92,GAS
30.6739,-91.3556,142648.0,GAS
40.4728,-124.1014,142712.0,BIOMASS
29.703454,-95.398317,142773.0,GAS
32.7144,-115.5356,142795.999,GEOTHERMAL
33.238611,-80.450278,143683.0,BIOMASS
33.858056,-117.861667,143719.0,GAS
41.170594,-95.970603,144265.0,GAS
39.1062,-122.1096,144546.0,BIOMASS
32.7146,-115.518,145334.0,GEOTHERMAL
29.3525,-98.5761,145345.0,GAS
44.116306,-123.179007,145431.0,BIOMASS
44.2826,-88.2534,145587.0,BIOMASS
38.560278,-112.581111,146431.0,GEOTHERMAL
30.6608,-81.4706,147144.0,GAS
42.129361,-71.511496,147170.0,GAS
41.4167,-88.1833,147262.743,OTHF
29.49233,-94.98483,147847.002,GAS
33.328107,-86.356825,148251.0,BIOMASS
41.491466,-78.675759,148403.0,GAS
35.576323,-119.006245,148792.0,BIOMASS
33.8119,-83.6953,148975.0,GAS
36.2454,-88.612,149160.0,GAS
32.90411,-90.3781,150494.0,GAS
46.56597,-87.437245,150551.001,GAS
32.995,-81.281944,150976.0,BIOMASS
39.9092,-75.1169,151023.0,BIOMASS
27.8175,-97.4814,151255.0,OIL
41.593802,-71.427609,151322.0,GAS
42.4628,-85.6961,151561.0,GAS
31.3869,-84.08,151651.0,GAS
33.9254,-118.4298,152195.001,BIOMASS
37.112092,-113.516581,152541.0,GAS
43.06132,-76.08239,152666.0,GAS
40.2415,-103.631,152880.0,GAS
41.485,-75.5406,153439.0,GAS
40.546667,-79.768333,153987.0,GAS
33.718889,-117.702222,155990.002,BIOMASS
41.514365,-94.919729,156912.0,GAS
40.7861,-73.2931,156996.0,GAS
33.7683,-118.2836,158548.0,BIOMASS
41.4388,-88.1236,158559.003,GAS
30.1608,-93.345,159252.0,GAS
45.3735,-98.098689,159679.0,GAS
33.1344,-98.6117,161552.0,GAS
41.890026,-80.7612,161718.0,GAS
43.08511,-83.669386,162535.0,BIOMASS
37.3439,-80.765,164960.0,GAS
44.44861,-88.07204,165223.0,GAS
40.6781,-74.2744,166623.69,GAS
44.942889,-93.096559,167027.0,BIOMASS
45.069929,-83.408182,167408.0,OIL
40.736611,-73.388424,168380.0,GAS
44.536688,-92.915528,170107.0,GAS
34.0233,-118.0241,171035.0,BIOMASS
33.7684,-118.2141,172747.0,GAS
38.8319,-121.313652,172849.0,BIOMASS
44.887778,-89.629722,173123.0,BIOMASS
37.870331,-122.26337,173204.0,GAS
40.6191,-76.45,173308.0,COAL
46.587222,-90.9017,173475.0,BIOMASS
40.869972,-73.824437,174170.71,GAS
42.5375,-73.7433,174310.0,GAS
32.5292,-90.7742,174885.0,BIOMASS
30.196571,-93.32197,175126.0,GAS
44.574965,-96.55942,175856.0,GAS
40.368338,-120.264848,176877.0,BIOMASS
36.6842,-119.5522,176967.0,GAS
44.978611,-93.240833,177222.0,GAS
44.023056,-117.46806,178845.999,GEOTHERMAL
48.21,-104.391667,179031.0,GAS
37.425,-121.9319,180099.0,GAS
39.941165,-120.909211,180619.0,BIOMASS
38.7875,-94.9861,181580.0,GAS
38.6905,-121.7371,182445.0,BIOMASS
28.3681,-82.5583,182459.0,BIOMASS
32.331274,-81.201496,182745.0,OIL
39.902556,-86.24405,184553.0,GAS
34.503158,-110.334953,185726.0,BIOMASS
44.3142,-89.8964,186684.0,BIOMASS
32.273178,-101.422386,186822.0,GAS
29.7028,-95.0718,187580.0,GAS
28.0491,-81.9238,188109.0,GAS
39.843743,-75.358801,188778.0,GAS
36.4769,-77.6414,189129.93,BIOMASS
44.4936,-88.0303,189254.0,GAS
37.7903,-97.521667,189558.999,GAS
40.0633,-74.1672,190329.0,GAS
40.0711,-76.6436,190447.0,BIOMASS
39.9528,-85.5039,190625.001,GAS
27.483358,-82.548341,191369.0,GAS
34.1414,-119.1831,192712.0,GAS
41.554444,-72.576666,192821.0,GAS
42.436111,-122.849958,193560.951,BIOMASS
40.8814,-73.2906,194455.0,BIOMASS
38.7538,-93.9983,194471.001,GAS
43.161947,-78.744971,194505.37,GAS
34.183,-90.5621,195655.0,GAS
39.7928,-75.406667,195904.0,COAL
46.926423,-98.499713,196596.0,COAL
40.0967,-75.3103,197022.0,BIOMASS
34.842311,-79.736087,197418.0,GAS
43.891437,-73.396998,198262.27,OIL
44.43,-89.78,198757.136,COAL
35.171,-106.6019,199065.0,GAS
47.80427,-116.867312,199238.0,GAS
43.0839,-79.0056,199441.0,BIOMASS
38.9461,-92.3328,199718.623,BIOMASS
40.075783,-84.615136,200086.0,GAS
40.947913,-95.964026,200648.0,GAS
44.9833,-93.280382,201975.0,BIOMASS
33.759236,-118.239922,202284.0,BIOMASS
40.7931,-111.9038,202634.0,GAS
35.212,-77.1144,202999.83,BIOMASS
43.1669,-88.69,203109.0,GAS
40.8275,-73.6478,203706.001,GAS
38.3902,-85.4133,205401.999,GAS
39.866944,-77.685833,205599.0,GAS
39.134533,-84.509419,206347.45,GAS
36.1855,-94.2841,207013.0,GAS
36.6803,-76.9128,207161.23,GAS
42.4428,-76.4764,207554.0,GAS
35.1897,-81.0122,208487.0,COAL
42.360986,-71.093876,209658.0,GAS
34.4341,-92.9049,210136.0,GAS
40.9961,-118.1414,210695.001,GEOTHERMAL
42.0925,-71.4833,211088.0,GAS
38.824444,-104.833333,211633.0,GAS
29.822201,-95.219429,211854.0,GAS
41.5933,-109.7542,212501.0,COAL
41.4425,-87.7514,213234.0,GAS
30.7217,-96.4608,213608.0,GAS
38.4017,-90.3358,214257.0,COAL
42.447,-70.9804,214422.0,BIOMASS
41.803333,-71.523333,214461.18,BIOMASS
40.105169,-88.241528,214505.101,GAS
38.445681,-121.462387,215800.0,GAS
40.797762,-75.105416,215847.999,OIL
35.4406,-118.9617,216061.0,GAS
38.6803,-94.4824,216594.0,GAS
41.7775,-87.8233,216622.0,GAS
39.266041,-76.629653,218645.0,BIOMASS
46.103887,-122.918429,218877.0,BIOMASS
44.604921,-84.690578,219171.0,BIOMASS
33.8504,-118.395,219171.0,GAS
29.964938,-93.891283,219662.0,GAS
37.048333,-88.353889,219802.0,GAS
33.778655,-118.23853,221405.0,GAS
30.6612,-81.473,221475.961,BIOMASS
32.8747,-117.2392,221875.0,GAS
40.879719,-121.720342,221896.0,BIOMASS
46.792669,-88.614009,222006.0,GAS
42.281167,-83.734617,222603.0,GAS
35.533056,-115.4525,222771.0,SOLAR
40.217143,-103.68504,223179.0,GAS
40.909653,-96.613086,223937.001,GAS
39.71901,-76.15976,225798.001,GAS
39.6692,-105.0018,225984.0,GAS
31.93985,-94.989834,228181.0,GAS
42.7262,-71.1219,228822.0,BIOMASS
44.4917,-73.208056,228981.0,BIOMASS
43.0047,-76.1149,230692.0,BIOMASS
46.1236,-122.9728,231293.88,BIOMASS
39.37,-119.766944,231321.0,GEOTHERMAL
29.6981,-95.2547,231636.0,GAS
30.1826,-93.3234,231645.7,OFSL
42.137218,-71.4447,232202.0,GAS
42.2969,-83.23125,232914.0,GAS
38.1181,-78.2139,233834.999,GAS
42.1575,-72.5225,233904.0,GAS
43.7508,-70.1567,234089.0,OIL
47.266069,-122.428288,234161.0,BIOMASS
41.558333,-73.413611,234604.0,GAS
31.982076,-89.412714,234825.999,GAS
38.5444,-76.6861,235415.0,GAS
43.147153,-115.666637,235758.0,GAS
27.954901,-82.340469,237180.0,BIOMASS
32.5036,-82.8443,239277.0,BIOMASS
40.737283,-74.096464,243072.0,GAS
42.167,-83.5318,243245.0,GAS
39.3092,-91.5369,243609.0,GAS
39.8746,-75.1592,243891.0,GAS
25.8356,-80.3566,243907.0,BIOMASS
42.962672,-85.494071,247920.0,GAS
45.0869,-87.6892,249112.001,GAS
33.865,-101.843333,251325.0,GAS
27.8322,-97.5281,251461.0,GAS
34.0692,-118.4439,251629.0,GAS
34.045361,-117.540193,251976.0,GAS
42.6658,-88.0131,253372.0,GAS
41.8312,-71.1239,253990.0,GAS
33.1633,-115.6167,254173.0,GEOTHERMAL
33.932022,-117.840233,254205.96,BIOMASS
38.7903,-122.7559,255004.0,GEOTHERMAL
37.2914,-77.2816,255875.0,BIOMASS
37.6953,-95.4586,256671.0,GAS
30.054,-90.6693,256831.81,GAS
40.0017,-76.7183,257678.0,BIOMASS
38.3441,-82.5938,258049.002,GAS
27.5697,-97.8228,258837.0,GAS
40.162633,-74.768164,259457.0,BIOMASS
44.03647,-75.77204,259476.0,BIOMASS
36.116492,-95.990974,262027.0,GAS
38.4889,-112.8533,262129.0,GEOTHERMAL
35.026,-106.644,263079.0,GAS
45.140614,-70.425577,263286.0,BIOMASS
30.364818,-81.625967,263328.0,GAS
29.9728,-94.2142,263968.0,GAS
48.6067,-93.4066,266193.0,BIOMASS
41.6317,-87.1728,266357.0,GAS
35.556111,-115.468611,267347.0,SOLAR
26.7351,-80.9377,267422.0,BIOMASS
35.9515,-120.8679,267748.0,GAS
44.45483,-93.02119,268498.91,GAS
35.093046,-119.443617,269778.0,GAS
29.480277,-95.620277,270302.0,GAS
30.0688,-83.5253,270548.767,BIOMASS
44.431667,-70.1619,270966.0,BIOMASS
30.2178,-93.7422,272300.0,BIOMASS
33.910556,-118.425,272755.0,GAS
41.305203,-84.334622,273209.001,GAS
48.4558,-122.4358,273261.0,GAS
38.7492,-122.7117,275929.0,GEOTHERMAL
40.428329,-122.279248,277883.0,BIOMASS
33.7686,-118.2867,278020.0,GAS
35.580833,-115.4825,279046.0,SOLAR
33.1533,-115.6384,279629.0,GEOTHERMAL
37.1385,-94.1041,280561.0,GAS
41.621667,-109.811944,281417.0,COAL
33.586,-116.0873,281569.0,BIOMASS
40.916833,-73.129056,281817.0,GAS
32.9842,-83.8464,281888.0,GAS
29.822222,-91.5425,282723.0,GAS
41.123611,-104.72,282814.0,GAS
39.84919,-88.931944,283825.0,GAS
39.84,-75.2583,284366.69,GAS
36.2319,-115.1222,284611.0,GAS
35.765,-117.3833,284672.85,COAL
34.5431,-98.3244,284855.0,GAS
41.416442,-97.286328,284996.0,COAL
33.1189,-82.8608,285386.0,GAS
36.0019,-117.7886,285434.001,GEOTHERMAL
26.631549,-81.760656,285781.0,BIOMASS
37.5744,-120.985,290065.001,GAS
34.339588,-82.819871,290507.0,GAS
35.130193,-77.167883,291057.0,BIOMASS
43.1989,-77.6319,291116.0,GAS
45.9752,-106.6547,291747.0,COAL
32.7214,-114.7106,293443.001,GAS
36.716628,-108.215282,294719.0,GAS
29.6807,-81.6809,295026.0,BIOMASS
42.7178,-84.4836,295445.869,GAS
40.217963,-75.298823,295596.999,GAS
44.082,-87.6558,297261.0,OIL
30.694444,-83.303056,300871.588,BIOMASS
31.5825,-87.4889,301572.61,BIOMASS
35.0329,-117.701,303112.0,GAS
34.1292,-119.1689,303631.0,GAS
40.601264,-74.266372,303886.0,BIOMASS
41.6334,-88.0629,304087.0,COAL
33.158153,-115.638656,304127.0,GEOTHERMAL
34.221213,-91.907365,306023.0,BIOMASS
39.693494,-75.485811,308054.0,COAL
32.2831,-90.9306,308819.0,GAS
43.1411,-71.4692,308840.0,COAL
39.667002,-117.693658,309310.0,GEOTHERMAL
48.620336,-118.111059,309533.0,BIOMASS
30.4992,-91.1872,311644.0,GAS
35.535,-82.8411,312129.0,BIOMASS
32.4541,-87.9759,312556.222,BIOMASS
45.7956,-87.9556,313116.38,BIOMASS
29.691111,-91.192778,313748.0,GAS
26.0686,-80.1984,314944.001,GAS
38.0736,-122.1411,316045.0,GAS
34.042267,-83.397721,316264.0,GAS
26.771389,-80.141944,317129.0,BIOMASS
42.2214,-71.7669,318641.0,BIOMASS
37.652602,-121.020397,319648.0,GAS
38.596657,-82.828642,320766.0,OFSL
42.0258,-93.6089,322424.0,GAS
40.092192,-104.887844,322513.0,GAS
39.2006,-77.4556,322651.0,BIOMASS
33.157,-115.6386,323495.0,GEOTHERMAL
44.2717,-88.3011,327098.0,GAS
31.5559,-84.1103,328623.0,BIOMASS
39.442836,-76.221761,329794.002,GAS
32.917399,-111.503327,329946.0,GAS
42.4776,-87.895,331565.001,GAS
37.175278,-81.961388,331611.0,GAS
38.5283,-77.7681,333810.0,GAS
37.118674,-79.273551,334103.0,BIOMASS
36.6525,-76.9953,335209.0,BIOMASS
40.376319,-86.843695,336118.0,GAS
33.140507,-117.333916,336202.0,GAS
42.77412,-82.4818,336525.0,GAS
32.714224,-103.301469,336921.0,GAS
39.747875,-104.681404,338624.0,GAS
41.8151,-88.2265,339134.998,GAS
42.5744,-73.8592,339246.0,GAS
35.8628,-76.7831,339794.88,BIOMASS
39.73886,-75.50384,339937.0,OIL
42.33685,-71.10815,340057.41,GAS
37.8948,-86.6854,341551.0,BIOMASS
43.1864,-84.8429,344353.0,GAS
30.737741,-88.04977,344588.0,GAS
39.7139,-83.1778,344734.002,GAS
30.2867,-97.7356,344768.07,GAS
39.324611,-82.974039,345488.994,GAS
33.1779,-115.565,346128.0,GEOTHERMAL
29.64536,-95.45169,347158.0,GAS
31.5825,-87.4889,347937.82,BIOMASS
36.701389,-78.873333,347960.0,BIOMASS
42.765,-71.1242,349571.0,BIOMASS
33.1646,-115.616,349726.0,GEOTHERMAL
32.2268,-88.0252,350151.32,BIOMASS
33.1777,-115.6033,350447.0,GEOTHERMAL
38.445883,-96.065247,350815.001,GAS
39.472222,-84.401389,353002.0,OFSL
39.5603,-119.5108,353323.002,GAS
32.6581,-98.3103,354437.0,GAS
37.297834,-77.282982,355646.0,BIOMASS
28.979167,-95.306944,355779.0,GAS
37.943633,-121.330433,357478.0,BIOMASS
40.6206,-85.3057,359580.0,GAS
41.712216,-90.279679,359695.0,GAS
30.3419,-94.0656,362886.809,BIOMASS
27.8489,-81.8775,363173.0,GAS
32.3766,-94.6415,364279.0,GAS
40.455,-78.7472,366187.0,COAL
30.0081,-89.9372,366686.0,GAS
41.277129,-73.942344,367438.0,BIOMASS
33.2553,-94.0696,367672.539,BIOMASS
38.0417,-122.2583,369414.999,OFSL
32.9111,-84.3064,370403.0,GAS
37.7107,-121.4906,370678.0,GAS
29.998884,-90.47684,371436.0,GAS
34.040559,-83.192902,372603.0,BIOMASS
27.87082,-81.825061,372939.78,GAS
45.1554,-67.4012,373515.002,BIOMASS
29.640278,-82.348611,375985.0,GAS
32.2752,-92.7277,375990.103,BIOMASS
41.2691,-79.8134,376818.0,COAL
30.5966,-87.3264,377798.78,BIOMASS
30.791389,-89.909166,378699.0,GAS
34.968651,-79.921738,379050.0,GAS
40.0613,-74.1686,379559.0,GAS
28.8947,-97.135,384035.0,GAS
34.3533,-78.2137,384716.029,BIOMASS
31.905833,-93.1725,385349.0,BIOMASS
36.0192,-117.7917,386019.999,GEOTHERMAL
35.735092,-84.319301,386984.0,GAS
43.751826,-87.878056,387765.0,GAS
40.0614,-111.7294,389231.0,GAS
32.9285,-111.5899,390345.0,GAS
43.075071,-89.4251,390739.0,GAS
28.262778,-81.548611,391934.001,GAS
34.376111,-83.330556,392026.0,BIOMASS
46.423056,-116.976389,392242.0,BIOMASS
33.328259,-81.953078,393866.073,BIOMASS
33.204635,-115.573303,396328.0,GEOTHERMAL
33.045278,-84.125556,398054.0,BIOMASS
38.3681,-82.5339,398272.998,GAS
44.506315,-70.242312,399036.0,GAS
32.426016,-86.870912,400141.0,GAS
40.330184,-96.808153,402806.0,GAS
33.092239,-82.979992,404354.0,GAS
39.5472,-110.3917,404807.0,COAL
46.104713,-112.876605,406019.001,GAS
26.451111,-98.1775,406923.996,GAS
30.8606,-93.3756,407036.42,BIOMASS
28.3661,-80.7947,408511.999,GAS
30.2,-91.0,412040.32,GAS
34.1497,-79.5606,414945.636,BIOMASS
35.0471,-88.2661,415420.984,BIOMASS
34.2528,-85.3275,416001.0,OIL
40.3925,-79.8564,416204.0,OTHF
35.7322,-95.2939,416615.607,GAS
35.44221,-97.647694,417511.0,GAS
35.0727,-81.613,418180.58,GAS
40.949696,-73.078507,419392.001,GAS
33.791667,-118.234722,422226.8,OFSL
29.954321,-93.883592,422434.0,GAS
27.8733,-82.6741,425263.0,BIOMASS
31.2434,-89.0456,425784.54,BIOMASS
40.7376,-74.1255,426114.0,BIOMASS
39.9663,-117.8557,426483.0,GEOTHERMAL
48.746,-122.486,426767.0,GAS
40.507292,-122.423281,426918.0,GAS
31.9698,-87.4806,427148.0,BIOMASS
40.6917,-75.4792,427900.0,COAL
44.5303,-70.5219,428091.0,GAS
44.5513,-70.5414,428411.0,BIOMASS
31.832132,-94.90064,428528.0,BIOMASS
31.6285,-90.0809,430303.0,BIOMASS
31.077,-87.1116,432249.274,BIOMASS
33.9961,-95.1114,437768.0,BIOMASS
38.6681,-76.8678,438667.0,GAS
40.7469,-73.4994,439055.0,GAS
40.854765,-98.348222,441009.0,COAL
35.4515,-118.9849,442695.0,GAS
33.214869,-97.209692,443078.004,GAS
30.7811,-89.8575,443479.027,BIOMASS
26.0687,-80.1986,444603.0,BIOMASS
43.0303,-87.9233,445618.0,GAS
41.4281,-96.4623,447824.0,COAL
31.175406,-81.521637,448357.0,BIOMASS
32.2544,-84.0667,450292.07,BIOMASS
36.0372,-117.7981,451651.0,GEOTHERMAL
37.0286,-88.3958,452185.0,GAS
39.870935,-76.868117,452695.022,BIOMASS
40.7415,-124.2103,453689.0,GAS
43.1056,-82.6964,454549.001,GAS
33.9486,-85.2769,454924.0,GAS
32.9,-79.9667,456468.0,BIOMASS
40.5383,-79.7906,458187.0,COAL
35.452577,-118.985313,458808.0,GAS
48.9905,-122.2733,458958.0,GAS
45.8117,-108.4278,459078.0,OIL
32.7714,-83.6281,459292.126,BIOMASS
41.6703,-87.4803,460624.0,OTHF
32.4856,-83.6039,461898.0,GAS
41.1625,-73.2083,469531.0,BIOMASS
33.9986,-118.2219,470444.0,GAS
32.1561,-81.1586,471950.01,BIOMASS
33.360185,-79.302573,472849.0,BIOMASS
30.489722,-91.187222,473463.0,GAS
39.922328,-87.446358,474919.0,GAS
26.772439,-80.141815,476956.0,BIOMASS
35.462382,-93.804926,477582.0,GAS
41.5711,-73.9747,477728.0,OIL
46.7243,-92.4298,478917.3,BIOMASS
38.0244,-122.0589,479547.0,GAS
35.438611,-119.7075,481439.001,GAS
38.752,-122.7195,487956.0,GEOTHERMAL
41.504453,-82.054619,490157.0,COAL
37.5392,-76.8053,492041.0,BIOMASS
34.008709,-117.944864,492258.0,GAS
45.7578,-107.6,493908.0,COAL
40.937939,-80.369007,494156.0,GAS
46.512697,-87.510741,494252.003,GAS
33.5883,-85.9731,494556.0,GAS
32.310226,-86.52542,495565.0,GAS
31.6593,-81.8439,496040.087,BIOMASS
28.9275,-99.0919,497647.992,GAS
44.217299,-86.28905,498457.0,COAL
44.1936,-88.5064,500169.0,GAS
40.6667,-112.0317,500948.0,GAS
34.1661,-102.4114,504995.0,GAS
40.8556,-75.8781,508403.0,COAL
34.196,-119.1667,509056.0,GAS
33.934167,-116.571388,509219.0,GAS
38.1707,-82.6176,509951.0,GAS
45.8044,-87.0891,512018.52,BIOMASS
39.7475,-80.8547,513834.44,GAS
44.703467,-69.647441,514665.0,BIOMASS
39.8265,-75.3882,515366.0,BIOMASS
33.3602,-88.46,517644.0,BIOMASS
42.690644,-84.657783,524564.0,GAS
41.7694,-70.5097,527623.0,GAS
30.5958,-87.2525,527922.73,GAS
38.7879,-122.7434,535772.0,GEOTHERMAL
30.187508,-90.983963,537858.0,GAS
43.179176,-115.734315,537902.001,GAS
32.4187,-86.4718,538553.0,BIOMASS
33.8872,-80.6397,539817.0,BIOMASS
44.471944,-71.175278,540581.0,BIOMASS
39.5963,-116.8942,542272.999,GEOTHERMAL
41.6844,-87.4214,542398.0,OFSL
42.6789,-76.9483,543006.0,GAS
42.525486,-70.878239,544674.0,GAS
35.0847,-98.23,545524.0,GAS
31.166,-85.0951,546064.0,BIOMASS
32.8358,-96.5458,546430.0,GAS
38.6972,-90.1283,548757.0,OFSL
42.0476,-72.6478,549169.0,GAS
36.9981,-84.5919,549282.0,COAL
40.9297,-84.7392,549759.999,GAS
39.1281,-119.1322,549796.0,GAS
41.494636,-88.123827,550371.0,GAS
29.002,-95.394,553319.0,GAS
36.0417,-115.0117,555638.0,GAS
40.6417,-73.7778,557487.0,GAS
30.159131,-81.518415,560285.0,GAS
37.910278,-87.926111,560332.0,GAS
35.50866,-97.17969,564172.0,GAS
28.675088,-96.956014,566189.0,GAS
42.1217,-83.1808,574849.0,COAL
40.7389,-73.5906,580351.0,BIOMASS
29.378164,-94.92195,580525.0,GAS
42.9767,-89.0492,580845.999,GAS
29.963502,-93.929737,582571.0,GAS
30.681823,-81.455413,582633.22,GAS
30.209,-90.9921,583730.0,GAS
32.7231,-96.9358,584026.0,GAS
41.411944,-88.332778,585238.0,GAS
32.100354,-81.124248,588004.0,BIOMASS
41.8022,-70.7875,590271.0,BIOMASS
44.7956,-92.9119,593646.0,GAS
29.7592,-82.3878,594154.001,GAS
33.6417,-94.1083,599991.65,BIOMASS
32.486787,-92.149597,604365.21,BIOMASS
32.5892,-84.6917,605397.0,GAS
31.8047,-106.5472,606445.0,GAS
38.7928,-121.3811,607480.0,GAS
29.7675,-82.396388,609879.0,BIOMASS
43.25,-73.8125,610834.0,GAS
39.561831,-80.163138,614244.0,COAL
41.429444,-82.264444,615208.997,OIL
29.888462,-93.950984,622712.52,OFSL
33.7688,-118.1009,630475.0,GAS
36.869,-78.704,631232.0,COAL
40.8222,-76.1736,631318.0,COAL
40.7903,-76.1983,637542.0,COAL
42.719722,-84.551667,638915.0,GAS
44.3356,-93.290556,643925.0,GAS
39.4522,-84.4647,645270.0,GAS
38.191661,-82.604586,650913.0,GAS
41.200556,-76.07,652405.0,GAS
47.796667,-103.57861,659580.0,GAS
29.426389,-94.976667,663891.0,GAS
44.2856,-105.3833,663943.0,COAL
39.5911,-116.9119,665051.0,GEOTHERMAL
42.3251,-96.3797,665763.0,COAL
33.6968,-95.5577,666305.0,GAS
40.8158,-73.064,668301.0,GAS
40.439,-74.3444,669078.0,GAS
44.8242,-68.7094,669598.0,GAS
37.291667,-77.281111,677731.0,GAS
29.6461,-82.3208,684501.0,GAS
44.2858,-105.3833,688614.0,COAL
46.178889,-123.171944,694770.0,GAS
36.2253,-114.8783,695280.0,GAS
40.55108,-78.79794,698242.0,COAL
27.88929,-97.258417,699287.0,GAS
37.3767,-121.9508,700251.0,GAS
38.5442,-77.7714,705264.999,GAS
38.530943,-121.400128,706401.0,GAS
42.0099,-71.6701,708046.0,GAS
29.694838,-95.040622,710450.0,GAS
37.8833,-84.1017,710542.999,GAS
35.283357,-101.746423,713298.0,GAS
36.343229,-114.920686,713983.0,GAS
33.865,-101.843333,716649.999,GAS
35.1931,-94.6458,717172.0,COAL
44.2919,-105.3811,720573.0,COAL
28.5105,-96.7706,723745.159,GAS
38.695,-77.2411,724286.0,BIOMASS
28.3665,-82.558611,726132.999,GAS
36.6514,-120.5833,731504.0,GAS
48.2325,-103.95278,735701.001,GAS
33.8148,-83.6954,741972.999,GAS
44.8108,-93.2501,742949.0,GAS
32.1761,-85.0272,743639.64,BIOMASS
33.3516,-84.9996,754090.998,GAS
33.35,-91.1167,755886.0,GAS
34.0556,-81.2172,755990.0,GAS
37.6461,-87.5,763009.0,GAS
42.009722,-71.668909,765028.0,GAS
31.823889,-106.211944,765513.0,GAS
44.3961,-96.53332,767867.0,GAS
33.4225,-111.9122,772545.003,GAS
41.8206,-90.2097,775511.0,COAL
38.0169,-122.1117,776769.0,GAS
42.692222,-84.657222,783930.0,COAL
37.619747,-88.953114,784259.0,COAL
37.799722,-79.9947,790009.0,BIOMASS
31.2546,-88.0299,792908.0,GAS
35.1009,-98.3524,799394.0,GAS
33.358472,-84.991391,800937.999,GAS
41.3917,-91.0569,802865.0,COAL
44.2919,-105.3806,805208.0,COAL
34.0158,-95.3206,806227.0,COAL
28.650278,-96.539722,809548.0,GAS
42.7925,-86.092222,812900.0,GAS
32.974554,-102.743607,816685.0,GAS
32.747058,-100.954661,817570.0,GAS
41.8805,-110.0904,818646.999,GAS
35.9978,-95.9567,824625.0,GAS
40.787674,-73.912561,828822.0,GAS
30.005067,-90.461694,837186.0,GAS
41.574259,-76.043233,838002.0,GAS
38.088056,-121.3875,840306.0,GAS
32.114185,-106.846483,843976.0,GAS
36.0278,-87.9861,845832.004,GAS
